states_encoded,sex,age_group,race_grouped,year,weight,did_vote,education_group_associates,education_group_bachelors,education_group_graduate,education_group_hs_grad,education_group_less_hs,education_group_some_college,income_group_high,income_group_low,income_group_lower_middle,income_group_middle,income_group_upper_middle,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,marital_status_6,hispanic_flag_1,hispanic_flag_2,curr_student_-1,curr_student_1,curr_student_2,lease_type_1,lease_type_2,lease_type_3,job_industry_code_-1,job_industry_code_1,job_industry_code_2,job_industry_code_3,job_industry_code_4,job_industry_code_5,job_industry_code_6,job_industry_code_7,job_industry_code_8,job_industry_code_9,job_industry_code_10,job_industry_code_11,job_industry_code_12,job_industry_code_13,job_industry_code_14,job_industry_code_15,job_industry_code_16,job_industry_code_17,job_industry_code_18,job_industry_code_19,job_industry_code_20,job_industry_code_21,job_industry_code_22,job_industry_code_23,GED_or_HS_-1,GED_or_HS_1,GED_or_HS_2,time_at_curr_address_-1,time_at_curr_address_1,time_at_curr_address_2,time_at_curr_address_3,time_at_curr_address_4,candidate_flag,gdp_growth_pct,inflation_pct,unemployment_pct,approval_rating_pct,lag_popular_vote_pct,lag_electoral_votes
AK,1,18-24,american_indian,24,58646740.0,0.1376419558870621,0.0,0.0,0.0,0.4022087331708463,0.3008189713528834,0.2969722954762703,0.12642399219462155,0.13001744001456858,0.4948263108912789,0.0,0.248732256899531,0.0,0.0,0.0,0.1376419558870621,0.0,0.8623580441129379,0.0,1.0,0.0,0.12642399219462155,0.8735760078053785,0.5362572412379614,0.13001744001456858,0.33372531874747,0.5712396119545605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13001744001456858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987429480308709,0.0,0.5977912668291536,0.4022087331708463,0.0,0.0,0.0,0.13001744001456858,0.11109030101246889,0.7588922589729625,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,18-24,asian,24,9977498.0,0.514242949484931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.485757050515069,0.514242949484931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.514242949484931,0.485757050515069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485757050515069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514242949484931,0.0,0.0,1.0,0.0,0.0,0.485757050515069,0.0,0.0,0.514242949484931,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,18-24,black,24,5640824.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,18-24,multiracial,24,9671812.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,18-24,pacific_islander,24,9186457.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,18-24,white,24,114019229.0,0.6476015199155574,0.0,0.0,0.0,0.5979781883983797,0.22942550330699044,0.17259630829462985,0.43797701877110573,0.0,0.04959022306667238,0.3275626605052732,0.18487009765694873,0.13113415281908283,0.0,0.0,0.04361201214577587,0.0,0.8252538350351413,0.04361201214577587,0.9563879878542242,0.0,0.05878145343361338,0.9412185465663866,0.6482253269753298,0.30218444995799787,0.04959022306667238,0.24263016197031118,0.06904217884160574,0.058980288316104995,0.05483456654491147,0.05988479364300911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06843921914258866,0.0,0.0,0.0,0.0720730711132944,0.0,0.2228477005400554,0.0,0.04959022306667238,0.10167779682144668,0.0,0.40202181160162026,0.5446323093449439,0.0533458790534358,0.0,0.3844102910045112,0.1374813979841944,0.0,0.4781083110112944,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,25-34,american_indian,24,93894599.0,0.23176488564587192,0.0,0.0,0.0,0.5923580758889018,0.3088045884300544,0.0988373356810438,0.0,0.19976510043990922,0.3271184639704356,0.25379787819318556,0.21931855739646963,0.23137339347921385,0.0,0.0,0.0,0.0,0.7686266065207862,0.25379787819318556,0.7462021218068144,0.0,0.07967537089114146,0.9203246291088586,0.4608941031847849,0.3210269208349247,0.2180789759802904,0.4178440764201996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988373356810438,0.0,0.0,0.23176488564587192,0.1090394879901452,0.0,0.14251421426273944,0.0,0.0,0.0,0.0,0.40764192411109823,0.37427909990861136,0.2180789759802904,0.0,0.07967537089114146,0.26299543597816527,0.1112836639304461,0.5460455292002472,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,25-34,asian,24,31929988.0,0.6773491114371857,0.0,0.0,0.0,1.0,0.0,0.0,0.4984471650913242,0.0,0.34109276834053304,0.0,0.16046006656814277,0.47919285156010705,0.0,0.0,0.1797143800993599,0.0,0.34109276834053304,0.0,1.0,0.0,0.0,1.0,0.16046006656814277,0.8395399334318572,0.0,0.0,0.16046006656814277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15746028467032308,0.1797143800993599,0.0,0.3187327849919643,0.0,0.0,0.18363248367020996,0.0,0.0,0.0,0.0,1.0,0.0,0.16046006656814277,0.0,0.337174664769683,0.3187327849919643,0.18363248367020996,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,25-34,black,24,31840501.0,0.3657205016968797,0.19900148556079567,0.0,0.0,0.8009985144392043,0.0,0.0,0.0,0.0,0.0,0.5524952952216424,0.4475047047783576,0.0,0.19900148556079567,0.0,0.0,0.0,0.8009985144392043,0.0,1.0,0.0,0.0,1.0,0.0,0.8009985144392043,0.19900148556079567,0.24850321921756194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19900148556079567,0.19288813954277917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596071556788632,0.0,0.19900148556079567,0.6342794983031202,0.16671901613608403,0.0,0.0,0.0,0.24850321921756194,0.7514967807824381,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,25-34,multiracial,24,10236284.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,25-34,pacific_islander,24,17181826.0,0.4884655449310219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115344550689781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884655449310219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4884655449310219,0.0,0.5115344550689781,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,25-34,white,24,248189700.0,0.6627883348906098,0.15504100291027387,0.237817568577584,0.0931628911272305,0.34054604199932553,0.0,0.1734324953855861,0.3552145435527744,0.11512105860960387,0.05530026024448235,0.20287406769902216,0.2714900698941173,0.44024042093608234,0.0,0.0,0.02656393073524002,0.03291918641265129,0.5002764619160264,0.0457560245247889,0.9542439754752111,0.0,0.0,1.0,0.7569440673807173,0.24305593261928274,0.0,0.02656393073524002,0.13724378973019427,0.031095669965353116,0.0,0.0,0.028857386104258153,0.02177449346205745,0.0,0.021546925597637615,0.0,0.04984147206753544,0.0,0.07468074621952482,0.11137486366275474,0.08905997710622157,0.0,0.0800482131208507,0.03300530602196626,0.0,0.08110895012967903,0.026568951088622936,0.08201501512754156,0.10521430986056231,0.0,0.6594539580006745,0.2874181805288455,0.05312786147048004,0.043298940286401896,0.21493836770824898,0.21792040523841238,0.18287245602859425,0.34096983073834247,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,35-44,american_indian,24,43508995.0,0.5107220012781265,0.0,0.0,0.0,0.7554072439503602,0.24459275604963984,0.0,0.0,0.24463899936093675,0.0,0.12927416503185146,0.6260868356072118,0.24463899936093675,0.0,0.0,0.0,0.0,0.7553610006390633,0.0,1.0,0.0,0.0,1.0,0.5107682445894234,0.24459275604963984,0.24463899936093675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24459275604963984,0.0,0.0,0.0,0.24463899936093675,0.0,0.0,0.24463899936093675,0.0,0.1368550801966352,0.12927416503185146,0.0,0.24459275604963984,0.6185521637537249,0.1368550801966352,0.0,0.4892317554105766,0.0,0.0,0.5107682445894234,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,35-44,asian,24,17128852.0,1.0,0.0,0.6391310404223237,0.3608689595776763,0.0,0.0,0.0,0.27752385273689095,0.0,0.0,0.0,0.722476147263109,0.6383928123145672,0.0,0.0,0.0,0.0,0.36160718768543276,0.0,1.0,0.0,0.0,1.0,0.722476147263109,0.27752385273689095,0.0,0.0,0.0,0.36160718768543276,0.0,0.0,0.0,0.0,0.0,0.3608689595776763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27752385273689095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6383928123145672,0.36160718768543276,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,35-44,black,24,6701060.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,35-44,multiracial,24,46088105.0,0.5598065704806044,0.0,0.0,0.0,0.8386783314262976,0.0,0.16132166857370248,0.0,0.0,0.0,0.27887176094569305,0.721128239054307,0.3689106115341475,0.0,0.0,0.0,0.0,0.6310893884658525,0.190895958946457,0.8091040410535429,0.0,0.0,1.0,0.5598065704806044,0.4401934295193955,0.0,0.190895958946457,0.14383427133747417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2250763401966733,0.16132166857370248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27887176094569305,0.0,0.16132166857370248,0.8386783314262976,0.0,0.0,0.0,0.5840277008568697,0.2250763401966733,0.190895958946457,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,35-44,pacific_islander,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,35-44,white,24,296974694.0,0.754565858732731,0.08510477663797172,0.3102173480141712,0.061061738142577225,0.29932155768127505,0.017930709611237113,0.22636386991276772,0.44999613670786376,0.0,0.0,0.07428920526137489,0.47571465803076135,0.5892398966492411,0.02089661552105177,0.0,0.03595841065164967,0.0,0.35390507717805747,0.040635432054692174,0.9593645679453078,0.0,0.0,1.0,0.8649650734213737,0.11230436354957571,0.02273056302905055,0.03781162916191101,0.14518658280021665,0.04734435385932244,0.019880919550673903,0.04619796661866415,0.0,0.019084882027018774,0.0,0.0415202380846632,0.04360855406757318,0.025208322969094463,0.0,0.041435277983652034,0.02273056302905055,0.0,0.0,0.03605540208082511,0.018985792775999964,0.0,0.1434368848949803,0.10531377801503855,0.06511182397244931,0.14108702810886642,0.0,0.700678442318725,0.2633521966016404,0.03596936107963462,0.0189822066118536,0.10402997165812385,0.1660810802956834,0.16106421512130592,0.5498425263130332,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,45-54,american_indian,24,29315024.0,0.8142359358122988,0.0,0.0,0.0,0.5367118921683298,0.0,0.4632881078316702,0.4632881078316702,0.18576406418770117,0.1754739139903143,0.1754739139903143,0.0,0.6387620218219845,0.0,0.0,0.0,0.0,0.36123797817801545,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.20308183953729664,0.0,0.0,0.0,0.1754739139903143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26020626829437354,0.0,0.0,0.0,0.0,0.36123797817801545,0.0,0.4632881078316702,0.3509478279806286,0.18576406418770117,0.0,0.0,0.0,0.20308183953729664,0.7969181604627034,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,45-54,asian,24,16037381.0,1.0,0.0,0.5227887271618726,0.0,0.47721127283812736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5227887271618726,0.0,0.0,0.47721127283812736,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5227887271618726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47721127283812736,0.0,0.0,0.0,0.5227887271618726,0.47721127283812736,0.0,0.0,0.0,0.0,0.5227887271618726,0.47721127283812736,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,45-54,black,24,6208793.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,3.4,3.9,45.0,51.3,538
AK,1,45-54,multiracial,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.4,3.9,45.0,51.3,538
