geo_region,education_grouped,age_group,family_income_grouped,year,weight,time_at_curr_address_-9,time_at_curr_address_-3,time_at_curr_address_-2,time_at_curr_address_1,time_at_curr_address_2,time_at_curr_address_3,time_at_curr_address_4,time_at_curr_address_5,time_at_curr_address_6,curr_student_-1,curr_student_1,curr_student_2,lease_type_1,lease_type_2,lease_type_3,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,marital_status_6,job_industry_code_-1,job_industry_code_1,job_industry_code_2,job_industry_code_3,job_industry_code_4,job_industry_code_5,job_industry_code_6,job_industry_code_7,job_industry_code_8,job_industry_code_9,job_industry_code_10,job_industry_code_11,job_industry_code_12,job_industry_code_13,job_industry_code_14,job_industry_code_15,job_industry_code_16,job_industry_code_17,job_industry_code_18,job_industry_code_19,job_industry_code_20,job_industry_code_21,job_industry_code_22,job_industry_code_23,GED_or_HS_-1,GED_or_HS_1,GED_or_HS_2,sex_1,sex_2,race_grouped_PI_only,race_grouped_american_indian_only,race_grouped_asian_only,race_grouped_black_only,race_grouped_multiracial,race_grouped_white_only,did_vote_1
1,associates,18-24,high_income,12,32760596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,associates,18-24,low_income,12,74751925,0.0,0.0,0.0,0.0,0.045549449061010806,0.15761129897323714,0.08315534349115423,0.6300863690132394,0.08359753946135835,0.0,0.0,1.0,0.08359753946135835,0.9164024605386416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08359753946135835,0.0,0.07755622346849261,0.0,0.6756358180742502,0.0,0.0,0.08005507550474453,0.0,0.0,0.0,0.0,0.08315534349115423,0.0,0.0,1.0,0.0,0.0,0.1667528829525126,0.8332471170474874,0.0,0.0,0.0,0.0,0.6300863690132394,0.36991363098676056,0.8392884330403532
1,associates,18-24,lower_middle_class,12,23880812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28612280855441596,0.713877191445584,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23092162862803828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423290715575333,0.0,0.0,0.24062649126001243,0.0,0.0,0.0,0.28612280855441596,0.0,0.0,0.0,1.0,0.0,0.0,0.5170444371824543,0.48295556281754576,0.0,0.0,0.0,0.0,0.0,1.0,0.23092162862803828
1,associates,18-24,middle_class,12,143398257,0.0,0.0,0.0,0.0,0.2546935071881662,0.0,0.20462628775187972,0.0,0.5406802050599541,0.0,0.221009464571107,0.778990535428893,0.6039531498629025,0.39604685013709756,0.0,0.061210269801257065,0.0,0.0,0.08014307314767431,0.0,0.8586466570510686,0.221009464571107,0.0,0.2546935071881662,0.0,0.09404880004922235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354294006516411,0.07367261095788633,0.03077585524627402,0.0,0.08014307314767431,0.08548147136823288,0.0,0.024745816819795794,0.0,1.0,0.0,0.0,0.31485357593990837,0.6851464240600916,0.0,0.0,0.0,0.0,0.1354294006516411,0.8645705993483589,0.34476675682327157
1,associates,18-24,upper_middle_class,12,124088853,0.0,0.0,0.0,0.0,0.0,0.12843284158650414,0.05031875022650101,0.07554492424875585,0.745703483938239,0.0,0.047329311682814894,0.9526706883171852,0.9357835792067479,0.06421642079325207,0.0,0.06421642079325207,0.0,0.0,0.028215612565940955,0.0,0.907567966640807,0.20604337441977968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789931501744157,0.0,0.0,0.0,0.0,0.028215612565940955,0.028215612565940955,0.3207574736789613,0.0,0.08745602636846035,0.0,0.0,0.05031875022650101,0.0,0.0,0.0,1.0,0.0,0.0,0.25875727129172515,0.7412427287082749,0.0,0.0,0.0,0.0,0.0,1.0,0.6367089717559078
1,associates,25-34,high_income,12,172162050,0.0,0.0,0.0,0.0,0.05707621395075163,0.0,0.027756616513337287,0.288806075438809,0.6263610940971022,1.0,0.0,0.0,0.9722433834866627,0.027756616513337287,0.0,0.5045734643610482,0.0,0.0,0.05861186016314281,0.0,0.436814675475809,0.1896675661099528,0.027756616513337287,0.029033030217751242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295901448664209,0.0,0.170744807000149,0.0,0.0,0.0478587005672853,0.21200516025453925,0.0,0.0,0.09334397447056421,0.0,0.0,0.0,1.0,0.0,0.0,0.43308987665980975,0.5669101233401902,0.0,0.0,0.0,0.3134030118716639,0.0,0.686596988128336,0.7717340029350255
1,associates,25-34,low_income,12,106427512,0.0,0.0,0.0,0.08581387301433863,0.1324685763583386,0.0,0.4606616191497552,0.32105593147756756,0.0,1.0,0.0,0.0,0.4923349612833193,0.5076650387166807,0.0,0.5209516407749906,0.0,0.0,0.04855588468515547,0.0,0.43049247453985395,0.030513754751684885,0.048541442930658756,0.0,0.0,0.0,0.0,0.030342257742528078,0.0,0.046658809425141876,0.0,0.0810589089031791,0.30053307080973574,0.0,0.27691040076178797,0.0,0.0,0.05547161527181054,0.03726832400253799,0.0,0.0,0.0,0.0,0.09270141540093506,0.0,1.0,0.0,0.0,0.08582420868769346,0.9141757913123065,0.0,0.0,0.0,0.0810589089031791,0.048541442930658756,0.8703996481661621,0.1648794063700371
1,associates,25-34,lower_middle_class,12,271837174,0.06844981400520299,0.0,0.0,0.0,0.15151633749694587,0.0,0.5289198341945682,0.12048221189939239,0.1306318024038905,1.0,0.0,0.0,0.6235491986096059,0.3764508013903941,0.0,0.18460800729189453,0.0,0.0,0.09771712826885112,0.11036160565736311,0.6073132587818912,0.14600180474212845,0.14375885543895478,0.0,0.0,0.0,0.0,0.019255467980990707,0.11036160565736311,0.0,0.0,0.0,0.0,0.12144900388053623,0.08758010778908407,0.0,0.0469603690038361,0.07600704015558961,0.20029555633917825,0.0,0.0,0.0,0.0,0.04833018901233869,0.0,1.0,0.0,0.0,0.38892932649454337,0.6110706735054566,0.0,0.0,0.06844981400520299,0.05305921845700176,0.12048221189939239,0.7580087556384029,0.5115528459694773
1,associates,25-34,middle_class,12,267588485,0.0,0.0,0.0,0.013004883225823414,0.07558247134588023,0.10595787408415575,0.17215694838288725,0.3760795947553573,0.25721822820589607,1.0,0.0,0.0,0.7349673062351693,0.26503269376483074,0.0,0.45554098861914777,0.0,0.0,0.026679081500835134,0.0,0.5177799298800171,0.11754920246287877,0.04443687104099416,0.037981458731305276,0.013004883225823414,0.049248329949623956,0.0,0.1083382194117957,0.0,0.0,0.06502579137514082,0.12305711137009502,0.0,0.016839700706852166,0.021497632829753494,0.15941651226135534,0.0,0.028136483526187608,0.04977089354199976,0.0,0.06007304836005929,0.04622012789526425,0.021137011930838504,0.03826672138003248,0.0,1.0,0.0,0.0,0.6865134686195484,0.31348653138045157,0.0,0.0,0.04750900622648243,0.06382375160874355,0.014920361763698464,0.8737468804010755,0.7374231518220973
1,associates,25-34,upper_middle_class,12,307888380,0.0,0.011263516992749125,0.0,0.10733544409828004,0.02719214671238973,0.0,0.04379420554942671,0.2941349329260169,0.5162797537211375,1.0,0.0,0.0,0.8332346157396392,0.16676538426036086,0.0,0.5129203089769091,0.0,0.0,0.0,0.0,0.4870796910230909,0.032749316489306936,0.23916991930647075,0.015343232505234526,0.0,0.016817977995791853,0.0,0.0,0.0,0.10447097418876282,0.031027377519086626,0.11520783278667418,0.01691967394157584,0.0,0.03191131149541922,0.012145011773422563,0.046995079840297965,0.06873724172377016,0.027097027825473633,0.0,0.18211002311941749,0.0,0.042451894417061146,0.016846105072234295,0.0,1.0,0.0,0.0,0.5646070338867611,0.43539296611323886,0.0,0.0,0.0,0.02064779450267009,0.0,0.9793522054973299,0.6408972985599521
