geo_region,education_grouped,age_group,family_income_grouped,year,weight,time_at_curr_address_-9,time_at_curr_address_-3,time_at_curr_address_-2,time_at_curr_address_1,time_at_curr_address_2,time_at_curr_address_3,time_at_curr_address_4,time_at_curr_address_5,time_at_curr_address_6,curr_student_-1,curr_student_1,curr_student_2,lease_type_1,lease_type_2,lease_type_3,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,marital_status_6,job_industry_code_-1,job_industry_code_1,job_industry_code_2,job_industry_code_3,job_industry_code_4,job_industry_code_5,job_industry_code_6,job_industry_code_7,job_industry_code_8,job_industry_code_9,job_industry_code_10,job_industry_code_11,job_industry_code_12,job_industry_code_13,job_industry_code_14,job_industry_code_15,job_industry_code_16,job_industry_code_17,job_industry_code_18,job_industry_code_19,job_industry_code_20,job_industry_code_21,job_industry_code_22,job_industry_code_23,GED_or_HS_-1,GED_or_HS_1,GED_or_HS_2,sex_1,sex_2,race_grouped_PI_only,race_grouped_american_indian_only,race_grouped_asian_only,race_grouped_black_only,race_grouped_multiracial,race_grouped_white_only,did_vote_1
2,bachelors,25-34,lower_middle_class,10,1734230751,0.0,0.0,0.0,0.0,0.0931257469093281,0.09363350690579468,0.35466102918849696,0.1815327186526172,0.27704699834376306,1.0,0.0,0.0,0.2792803902944978,0.7007107804421582,0.020008829263344092,0.1763196753509764,0.0,0.0,0.024484305203050803,0.02650154887029794,0.7726944705756749,0.08238562366490985,0.0765402198775796,0.03652151477736079,0.0,0.0,0.03845595862116044,0.043929060164612434,0.021332188913538646,0.11462846618615864,0.04078241777180896,0.039128751442604304,0.0,0.01598468253663206,0.12568505481425407,0.0,0.023375727812820914,0.11872462063152518,0.14099909418570794,0.0,0.057347558243130245,0.0,0.0,0.024179060356195933,0.0,1.0,0.0,0.0,0.5339674829696294,0.4660325170303707,0.0,0.0,0.04428611241941932,0.12783278515397517,0.0497214369830996,0.7781596654435059,0.4940395379945607
2,bachelors,25-34,middle_class,10,3143876610,0.0,0.0091993591313369,0.0,0.0,0.14745937532198505,0.1116251181371905,0.283099921978172,0.29919453613670927,0.14942168929460625,1.0,0.0,0.0,0.5592749678556882,0.41615298508805026,0.024572047056261537,0.41795863451523946,0.04521770560200198,0.0,0.018676482662594064,0.011596077557255021,0.5065510996629095,0.04886363081533279,0.1021418095667565,0.13282551251271912,0.036530115919530315,0.020933875327886993,0.05183239681916142,0.042410811727118004,0.0,0.07128877395732143,0.0835472623717252,0.07000020239343935,0.02250520703482698,0.030348145883498906,0.031881831074788904,0.0,0.008502632359989472,0.09297649693700924,0.11834270556820613,0.0,0.023439129183889948,0.0,0.0,0.011629460546799258,0.0,1.0,0.0,0.0,0.43609356538964167,0.5639064346103583,0.0,0.0,0.02969337145836649,0.08526698794327046,0.0,0.885039640598363,0.459828168001797
2,bachelors,25-34,upper_middle_class,10,4298382162,0.0,0.0,0.004777689425000922,0.021241493091790846,0.1623811710299946,0.09264164073645716,0.2979448282476843,0.1394770747236318,0.28153610274544033,1.0,0.0,0.0,0.7295897337199121,0.2704102662800879,0.0,0.5907347062920367,0.0,0.007043490052525488,0.014187449533715982,0.007516246527732542,0.38051810759398924,0.09729104817553447,0.12355313022071861,0.1502692191285899,0.04863961767948543,0.04078549333045552,0.00834122785008896,0.03646030717917352,0.00580247987731157,0.05630248634928148,0.05790568372454548,0.09917489951653116,0.0,0.01613925853622133,0.006612958766508114,0.0,0.03311420102622322,0.12222767943824349,0.07953991318466672,0.009673182707573315,0.0,0.0,0.00816721330884771,0.0,0.0,1.0,0.0,0.0,0.4702112168778352,0.5297887831221648,0.0,0.0,0.05727302010890859,0.03303221320226575,0.0,0.9096947666888257,0.33898325697546483
2,bachelors,35-44,high_income,10,1658372888,0.0,0.0,0.0,0.0,0.0912307045627485,0.0,0.07686618728658329,0.18878084070559167,0.6431222674450766,1.0,0.0,0.0,0.9502263866002132,0.04977361339978684,0.0,0.9270371043354877,0.0,0.0,0.0314926102433966,0.0,0.041470285421115735,0.14742483175472657,0.13873014064856082,0.07340210207295671,0.08852067714218444,0.0161135943510432,0.0,0.0,0.0,0.0666860244762998,0.04039504775116656,0.05229095617004564,0.0,0.021772567714577834,0.0161135943510432,0.015379015892353397,0.0,0.16541534957848394,0.07871129825175965,0.0,0.05737540012171256,0.0,0.0,0.02166939972308568,0.0,1.0,0.0,0.0,0.47775048285762856,0.5222495171423714,0.0,0.0,0.08872225605270508,0.0408889101423853,0.0,0.8703888338049096,0.6032137248736787
2,bachelors,35-44,low_income,10,277638382,0.0,0.11627973325388419,0.0,0.0,0.12943435536949643,0.0,0.0,0.09354996889443046,0.6607359424821889,1.0,0.0,0.0,0.5214321375781538,0.4785678624218463,0.0,0.4685064401506273,0.0,0.0,0.09354996889443046,0.0,0.43794359095494223,0.4030597685877596,0.12943435536949643,0.0,0.0,0.0,0.0,0.0,0.0,0.12074428527681018,0.0,0.10204806625043651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24471352451549727,0.0,1.0,0.0,0.0,0.6640975958432145,0.3359024041567855,0.0,0.0,0.3126794803176745,0.2415438438911519,0.0,0.4457766757911736,0.3435919101415884
2,bachelors,35-44,lower_middle_class,10,839538479,0.0,0.06496139886877061,0.0,0.0,0.11230083475423405,0.0,0.16307707320702808,0.0787829571299495,0.5808777360400178,1.0,0.0,0.0,0.4748335841316453,0.5251664158683548,0.0,0.33344442452887263,0.0,0.0,0.10769566525133627,0.03138094877006823,0.527478961449723,0.22810005591179103,0.046246932059918124,0.13997933619430922,0.0,0.0,0.0,0.0401057126531064,0.0,0.22764942856180867,0.040965689912111816,0.0,0.0,0.0,0.04512654743964392,0.0,0.0,0.04003273684373912,0.15205820840047524,0.0,0.0,0.03973535202309649,0.0,0.0,0.0,1.0,0.0,0.0,0.4488049415540845,0.5511950584459155,0.0,0.0,0.0,0.11589215078728989,0.0,0.8841078492127101,0.4259254446870922
2,bachelors,35-44,middle_class,10,2033849362,0.0,0.015440520122453396,0.0,0.0,0.07820315209755441,0.07966292638343389,0.09362391018612715,0.13752116269071063,0.5955483285197205,1.0,0.0,0.0,0.6219787613749538,0.3780212386250462,0.0,0.4767797783442725,0.03175697581480963,0.0,0.18077481590792466,0.0,0.3106884299329932,0.10046491584758774,0.09286691311998946,0.12976965252749137,0.06839132907228554,0.0,0.0,0.0319364635422788,0.01264512479661215,0.057079470667306974,0.08539786930395094,0.10804993482108238,0.016288875970353205,0.015446524500274176,0.0,0.018233426571736436,0.0,0.04741292585463367,0.07375446667913059,0.0,0.028896577149748616,0.0,0.015882445181798082,0.09748308439373987,0.0,1.0,0.0,0.0,0.5000842604192827,0.4999157395807173,0.0,0.02391464181603436,0.06425327973724339,0.09625250849821787,0.0,0.8155795699485043,0.6463771641903929
2,bachelors,35-44,upper_middle_class,10,4647760185,0.0,0.006970758109370912,0.0,0.01125133847670757,0.033531907154542656,0.01953658157601348,0.11966237388816565,0.2157995557165349,0.5932474850786649,1.0,0.0,0.0,0.8395378110499477,0.12761188903725676,0.03285029991279552,0.8046239173590235,0.014605343498375873,0.014288321762883728,0.02268917000931708,0.016917383830121174,0.1268758635402786,0.11397866239090389,0.18721926979113274,0.08864560812102228,0.03821500613848905,0.017726556173422704,0.01544465982381576,0.028378441173810262,0.00552669091725093,0.05547502985031918,0.06411326900249695,0.07823161555827993,0.0,0.07411096642026938,0.0,0.0,0.0397968745454968,0.08891198933492306,0.0714146455041333,0.0,0.011128607746787176,0.013913411498446321,0.007768696009000301,0.0,0.0,1.0,0.0,0.0,0.4271014234784577,0.5728985765215423,0.0,0.0,0.0592099738467896,0.05267169588269107,0.0031990409160923606,0.884919289354427,0.61392502160694
2,bachelors,45-54,high_income,10,1783924666,0.0,0.0,0.0,0.0,0.0,0.0,0.03014229077316878,0.10439141043862891,0.8654662987882024,1.0,0.0,0.0,0.982763436939887,0.017236563060112987,0.0,0.8875786938639706,0.0,0.01602440032633082,0.04903297413120695,0.0,0.04736393167849163,0.15776300724124862,0.22114924218442306,0.05634594269352403,0.05175427121988121,0.0,0.017133517228916435,0.018417091049964775,0.015172095277256511,0.049559513742381316,0.017786738198506416,0.016436290477302027,0.0,0.0,0.0,0.0,0.0,0.18908883397882228,0.09904850544849185,0.0,0.01825005260620125,0.0,0.016959149439777967,0.05513574921330226,0.0,1.0,0.0,0.0,0.3743668674627766,0.6256331325372234,0.0,0.0,0.01825250674570806,0.037578648514521966,0.020734701809431676,0.9234341429303383,0.7906743714479253
2,bachelors,45-54,low_income,10,587585994,0.0,0.0,0.0,0.0,0.0549214248289247,0.0665616239994992,0.23296256445486344,0.10513462136743852,0.5404197653492742,1.0,0.0,0.0,0.4768811048276961,0.4681974703433792,0.0549214248289247,0.22243391492411918,0.0,0.04664238303814982,0.2304462604328176,0.1944561343645642,0.3060213072403492,0.40794480373540015,0.10068752761999973,0.0,0.0,0.0,0.0,0.0,0.0,0.10354252929997511,0.0,0.0,0.0,0.11442583670569928,0.0,0.0,0.0,0.0665616239994992,0.09630137814346881,0.0549214248289247,0.055614875667033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5744059685670452,0.4255940314329548,0.0,0.0,0.12397590606967394,0.08949848283824137,0.0,0.7865256110920846,0.5282158801763406
