states_encoded,sex,age_group,race_grouped,year,weight,did_vote,education_group_associates,education_group_bachelors,education_group_graduate,education_group_hs_grad,education_group_less_hs,education_group_some_college,income_group_high,income_group_low,income_group_lower_middle,income_group_middle,income_group_upper_middle,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,marital_status_6,hispanic_flag_1,hispanic_flag_2,curr_student_-1,curr_student_1,curr_student_2,lease_type_1,lease_type_2,lease_type_3,job_industry_code_-1,job_industry_code_1,job_industry_code_2,job_industry_code_3,job_industry_code_4,job_industry_code_5,job_industry_code_6,job_industry_code_7,job_industry_code_8,job_industry_code_9,job_industry_code_10,job_industry_code_11,job_industry_code_12,job_industry_code_13,job_industry_code_14,job_industry_code_15,job_industry_code_16,job_industry_code_17,job_industry_code_18,job_industry_code_19,job_industry_code_20,job_industry_code_21,job_industry_code_22,job_industry_code_23,GED_or_HS_-1,GED_or_HS_1,GED_or_HS_2,time_at_curr_address_-9,time_at_curr_address_-3,time_at_curr_address_-2,time_at_curr_address_1,time_at_curr_address_2,time_at_curr_address_3,time_at_curr_address_4,time_at_curr_address_5,time_at_curr_address_6,candidate_flag,gdp_growth_pct,inflation_pct,unemployment_pct,approval_rating_pct,lag_popular_vote_pct,lag_electoral_votes
AK,1,18-24,american_indian,10,15119989.0,0.0,0.0,0.0,0.0,0.0,0.4859863985350783,0.5140136014649217,0.0,0.0,0.4859863985350783,0.0,0.5140136014649217,0.4859863985350783,0.0,0.0,0.0,0.0,0.5140136014649217,0.4859863985350783,0.5140136014649217,0.0,0.0,1.0,0.5140136014649217,0.4859863985350783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140136014649217,0.0,0.0,0.4859863985350783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859863985350783,0.0,0.0,0.0,0.5140136014649217,0.0,,,,,,
AK,1,18-24,asian,10,6324051.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
AK,1,18-24,black,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
AK,1,18-24,multiracial,10,20225325.0,0.2698977643128108,0.0,0.0,0.0,0.7301022356871892,0.0,0.2698977643128108,0.0,0.0,0.42060812372607115,0.30949411196111803,0.2698977643128108,0.0,0.0,0.0,0.0,0.30949411196111803,0.6905058880388819,0.30949411196111803,0.6905058880388819,0.0,0.0,1.0,0.6905058880388819,0.30949411196111803,0.0,0.42060812372607115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30949411196111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698977643128108,0.0,0.2698977643128108,0.7301022356871892,0.0,0.0,0.0,0.2698977643128108,0.30949411196111803,0.0,0.0,0.0,0.0,0.42060812372607115,0.0,,,,,,
AK,1,18-24,pacific_islander,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
AK,1,18-24,white,10,172656686.0,0.36145639329600016,0.03125074461350428,0.05440824921196507,0.0,0.33841407103110965,0.1773856298851931,0.3985413052582279,0.0701067956325769,0.07480252458917229,0.12012033521829557,0.31837576796765343,0.4165945765923018,0.08565899382546935,0.0,0.0,0.0,0.0,0.9143410061745306,0.10473866618753472,0.8952613338124653,0.0,0.20731333856367426,0.7926866614363257,0.6939646345349174,0.30603536546508253,0.0,0.26469822315482183,0.039411558032568746,0.0,0.0,0.02719017206203066,0.0,0.0,0.0,0.02721807714993441,0.0,0.0,0.0,0.0,0.1246827765476745,0.06317999755885503,0.04404088932878047,0.14245745455811656,0.02719017206203066,0.0,0.05075077718102385,0.05782272457146548,0.025256635587225393,0.10610054220547242,0.0,0.6615859289688903,0.29127830010591077,0.047135770925198925,0.0,0.0,0.0265719799579612,0.05440824921196507,0.29625174781821073,0.08962483503245278,0.11148332245876652,0.035989825496824376,0.38567004002381927,0.0,,,,,,
AK,1,25-34,american_indian,10,34562656.0,0.3989455266400823,0.0,0.0,0.0,0.5797921606487649,0.17165876951123202,0.24854906984000302,0.0,0.5583121852672434,0.24854906984000302,0.0,0.19313874489275362,0.24854906984000302,0.0,0.0,0.0,0.0,0.751450930159997,0.0,1.0,1.0,0.0,0.0,0.5456441484126683,0.4543558515873317,0.0,0.19313874489275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20580678174732867,0.0,0.17165876951123202,0.0,0.18084663400868267,0.24854906984000302,0.0,0.42020783935123507,0.5797921606487649,0.0,0.0,0.0,0.0,0.17165876951123202,0.0,0.0,0.24854906984000302,0.20580678174732867,0.3739853789014363,0.0,,,,,,
AK,1,25-34,asian,10,5669005.0,0.0,0.4944003400949549,0.0,0.5055996599050451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5055996599050451,0.0,0.0,0.0,0.0,0.4944003400949549,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5055996599050451,0.0,0.0,0.0,0.0,0.4944003400949549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944003400949549,0.0,0.5055996599050451,0.0,0.0,0.0,,,,,,
AK,1,25-34,black,10,24096826.0,0.6235962777836384,0.0,0.2471925555672768,0.0,0.0,0.0,0.7528074444327232,0.0,0.0,0.7528074444327232,0.2471925555672768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7528074444327232,0.2471925555672768,0.0,0.0,0.0,0.2471925555672768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3764037222163616,0.0,0.0,0.0,0.3764037222163616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528074444327232,0.2471925555672768,0.0,0.0,,,,,,
AK,1,25-34,multiracial,10,26826789.0,0.0,0.0,0.0,0.2164142715701085,0.7835857284298915,0.0,0.0,0.2164142715701085,0.21626009732286633,0.3202215516735902,0.247104079433435,0.0,0.247104079433435,0.0,0.0,0.0,0.0,0.752895920566565,0.0,1.0,1.0,0.0,0.0,0.5366358232436986,0.4633641767563013,0.0,0.21626009732286633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164142715701085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202215516735902,0.0,0.0,0.247104079433435,0.0,0.2164142715701085,0.5673256311070252,0.21626009732286633,0.0,0.0,0.0,0.21626009732286633,0.247104079433435,0.2164142715701085,0.3202215516735902,0.0,0.0,0.0,,,,,,
