geo_region,education_grouped,age_group,family_income_grouped,year,weight,time_at_curr_address_-1,time_at_curr_address_1,time_at_curr_address_2,time_at_curr_address_3,time_at_curr_address_4,curr_student_-1,curr_student_1,curr_student_2,lease_type_1,lease_type_2,lease_type_3,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,marital_status_6,job_industry_code_-1,job_industry_code_1,job_industry_code_2,job_industry_code_3,job_industry_code_4,job_industry_code_5,job_industry_code_6,job_industry_code_7,job_industry_code_8,job_industry_code_9,job_industry_code_10,job_industry_code_11,job_industry_code_12,job_industry_code_13,job_industry_code_14,job_industry_code_15,job_industry_code_16,job_industry_code_17,job_industry_code_18,job_industry_code_19,job_industry_code_20,job_industry_code_21,job_industry_code_22,job_industry_code_23,GED_or_HS_-1,GED_or_HS_1,GED_or_HS_2,sex_1,sex_2,race_grouped_PI_only,race_grouped_american_indian_only,race_grouped_asian_only,race_grouped_black_only,race_grouped_multiracial,race_grouped_white_only,did_vote_1
1,associates,18-24,high_income,22,23363934,0.0,0.0,0.5282092476378336,0.0,0.4717907523621664,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5282092476378336,0.0,0.0,0.0,0.4717907523621664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4717907523621664,0.5282092476378336,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,associates,18-24,low_income,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,associates,18-24,lower_middle_class,22,16153212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,associates,18-24,middle_class,22,239854263,0.0,0.0,0.2980411442593372,0.4118777159278591,0.29008113981280376,0.0,0.08381751797340371,0.9161824820265962,0.30400612475251276,0.6959938752474872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08381751797340371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858133786848725,0.0,0.5161454770557903,0.11592084565117777,0.0,0.0588230445585201,0.0,0.0,0.0,0.0,0.0,0.0,0.039479736076235596,0.0,1.0,0.0,0.0,0.7553635767566074,0.2446364232433926,0.0,0.0,0.0,0.5976910946127315,0.0,0.40230890538726843,0.29008113981280376
1,associates,18-24,upper_middle_class,22,71072913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5912362280690535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087637719309465,0.0,1.0,0.0,0.0,0.4087637719309465,0.5912362280690535,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,associates,25-34,high_income,22,160344522,0.0,0.0,0.22805141419174893,0.3127506532465138,0.4591979325617373,0.0,0.0,1.0,0.7719485858082511,0.22805141419174893,0.0,0.3975359944008564,0.0,0.0,0.0,0.0,0.6024640055991436,0.36938846591840535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229893254476134,0.0,0.0,0.0,0.0,0.0,0.08478534115434265,0.0,0.0,0.0,0.033268345768619395,0.18956852171101923,0.0,0.0,1.0,0.0,0.0,0.49246627833035667,0.5075337216696433,0.0,0.0,0.0,0.0,0.0,1.0,0.5541358438176017
1,associates,25-34,low_income,22,43440160,0.0,0.3485781359921326,0.0,0.0,0.6514218640078674,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514218640078674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485781359921326,0.0,0.0,1.0,0.0,0.0,0.6514218640078674,0.3485781359921326,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,associates,25-34,lower_middle_class,22,222984106,0.0,0.025140468980331718,0.553362516340066,0.13387655082465832,0.287620463854944,0.0,0.15305568460561042,0.8469443153943896,0.3987673812051878,0.6012326187948123,0.0,0.22549847117803096,0.0,0.0,0.0,0.13456477924933358,0.6399367495726355,0.39045821050581964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831178308287138,0.0,0.13456477924933358,0.025140468980331718,0.0,0.0,0.0,0.0,0.0,0.0249423696592976,0.0,0.33658238852234607,0.0,0.0,1.0,0.0,0.0,0.5836104704251881,0.41638952957481196,0.0,0.0,0.0,0.0,0.0,1.0,0.08831178308287138
1,associates,25-34,middle_class,22,259708730,0.0,0.0,0.8001413968640947,0.06230138278370542,0.13755722035219994,0.0,0.07423872505171467,0.9257612749482853,0.2536708912326513,0.7463291087673487,0.0,0.058805058266620455,0.0,0.0,0.0,0.0,0.9411949417333796,0.0,0.05721923171392814,0.0,0.0,0.0,0.0,0.0,0.0,0.13398891519742137,0.0,0.019001971939872794,0.06230138278370542,0.0,0.0,0.0,0.0,0.0591662744644741,0.6095171656339777,0.0,0.017895478523190192,0.0,0.04090957974343026,0.0,0.0,1.0,0.0,0.0,0.15130047803937896,0.848699521960621,0.0,0.0,0.07423872505171467,0.6095171656339777,0.0,0.31624410931430763,0.08019686130689561
1,associates,25-34,upper_middle_class,22,423177314,0.0,0.39967657859844535,0.31112311233205664,0.16680464822837832,0.12239566084111966,0.0,0.0,1.0,0.7608959184423577,0.2391040815576423,0.0,0.6146326879895079,0.0,0.0,0.03477346850403233,0.0,0.3505938435064598,0.0,0.08588082536012316,0.06270532734654108,0.0,0.0,0.0,0.13148390085958153,0.0,0.07826516900667317,0.0418351868455784,0.017328584868327796,0.08246151399316269,0.17670507497951557,0.022795685592919095,0.0,0.0,0.0,0.15567414372312027,0.0,0.0,0.0,0.06408266488500847,0.0807819225394488,0.0,1.0,0.0,0.0,0.48495005571116223,0.5150499442888378,0.0,0.0,0.0,0.0,0.13148390085958153,0.8685160991404185,0.4146336209317686
